Chem ID,SMILES,CAS,CID,InChIKey,logBCF
909,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,534-52-1,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,0.25
910,CC(C)(C)OCCO,7580-85-0,24232,BDLXTDLGTWNUFM-UHFFFAOYSA-N,-0.22
911,ClC1C2(Cl)C=CC1(Cl)C(Cl)(Cl)C2(Cl)Cl,28680-45-7,73555685,BJNDSDWXVRYXKM-UHFFFAOYSA-N,3.12
912,Nc1ccc(-c2ccc(N)cc2)cc1,92-87-5,7111,HFACYLZERDEVSX-UHFFFAOYSA-N,1.99
913,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,121-75-5,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,1.16
914,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,57018-04-9,91664,OBZIQQJJIKNWNO-UHFFFAOYSA-N,2.68
915,Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,877-11-2,13412,AVSIMRGRHWKCAY-UHFFFAOYSA-N,3.83
916,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,57465-28-8,63090,REHONNLQRWTIFF-UHFFFAOYSA-N,4.54
917,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,37680-73-2,37807,LAHWLEDBADHJGA-UHFFFAOYSA-N,4.74
918,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,50-29-3,3036,YVGGHNCTFXOJCH-UHFFFAOYSA-N,4.2
919,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,51207-31-9,39929,KSMVNVHUTQZITP-UHFFFAOYSA-N,3.81
920,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,72-55-9,3035,UCNVFOCBFJOQAL-UHFFFAOYSA-N,4.01
921,Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,35693-99-3,37248,HCWZEPKLWVAEOV-UHFFFAOYSA-N,4.12
922,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,7012-37-5,23448,BZTYNSQSZHARAZ-UHFFFAOYSA-N,4.36
923,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,41464-40-8,38876,ZWPVHELAQPIZHO-UHFFFAOYSA-N,4.26
924,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,61328-46-9,3017252,CAWSVYYOUZEMHA-UHFFFAOYSA-N,4.24
925,Clc1cc(Cl)c(-c2ccccc2)cc1Cl,15862-07-4,27514,VGVIKVCCUATMNG-UHFFFAOYSA-N,3.96
926,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,60123-64-0,43218,AVURWLKSFZBANQ-UHFFFAOYSA-N,4.21
927,Clc1ccc(Cl)c(-c2ccccc2Cl)c1,37680-65-2,37803,DCMURXAZTZQAFB-UHFFFAOYSA-N,3.98
928,Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,38444-93-8,38040,VTLYHLREPCPDKX-UHFFFAOYSA-N,3.94
929,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,56348-72-2,41853,DHLVZXZRIZBPKG-UHFFFAOYSA-N,4.32
930,Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,28076-73-5,34140,ZRWRPGGXCSSBAO-UHFFFAOYSA-N,4.14
931,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,61328-45-8,43604,KXOJXWNARBQHNX-UHFFFAOYSA-N,4.11
932,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,60123-65-1,43219,NRAVUGAGYOBXIG-UHFFFAOYSA-N,4.08
933,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,38380-02-8,38014,OPKYDBFRKPQCBS-UHFFFAOYSA-N,4.74
934,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,104294-16-8,92428,FONWDRSQXQZNBN-UHFFFAOYSA-N,3.95
935,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,76-44-8,3589,FRCCEHPWNOQAEU-UHFFFAOYSA-N,3.84
936,Clc1ccc(Cl)c(-c2ccccc2)c1,34883-39-1,36980,KKQWHYGECTYFIA-UHFFFAOYSA-N,3.96
937,Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,59039-21-3,42268,PIORTDHJOLELKR-UHFFFAOYSA-N,3.79
938,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,87-83-2,6906,OZHJEQVYCBTHJT-UHFFFAOYSA-N,2.45
939,Clc1cccc(-c2ccccc2)c1Cl,16605-91-7,27959,XOMKZKJEJBZBJJ-UHFFFAOYSA-N,3.87
940,Clc1ccccc1NNc1ccccc1Cl,782-74-1,3032354,IWKMQNKKYZERHI-UHFFFAOYSA-N,3.59
941,CC(C)C1CCCC2CCCCC21,1010-74-8,136806,VIJJVIFWVZYBLO-UHFFFAOYSA-N,3.58
942,Brc1ccc(-c2ccc(Br)cc2)cc1,92-86-4,7110,HQJQYILBCQPYBI-UHFFFAOYSA-N,3.75
943,CC(CC(C)(C)C)CC(C)(C)C,13475-82-6,26058,VKPSKYDESGTTFR-UHFFFAOYSA-N,3.21
944,Clc1ccccc1-c1ccccc1Cl,13029-08-8,25622,JAYCNKDKIKZTAF-UHFFFAOYSA-N,3.57
945,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,30746-58-8,35454,DJHHDLMTUOLVHY-UHFFFAOYSA-N,3.4
946,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,608-93-5,11855,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,3.85
947,Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,53585-53-8,3034397,PKQYSCBUFZOAPE-UHFFFAOYSA-N,3.83
948,Clc1cc(Cl)c(Cl)cc1Cl,95-94-3,7270,JHBKHLUZVFWLAG-UHFFFAOYSA-N,3.66
949,Brc1cc(Br)cc(Br)c1,626-39-1,12279,YWDUZLFWHVQCHY-UHFFFAOYSA-N,3.63
950,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,67028-18-6,48889,SKGXYFVQZVPEFP-UHFFFAOYSA-N,3.31
951,Brc1ccc(Br)c(Br)c1,615-54-3,12002,FWAJPSIPOULHHH-UHFFFAOYSA-N,3.37
952,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,20020-02-4,29910,NAQWICRLNQSPPW-UHFFFAOYSA-N,3.36
953,CCCCCCCCCCCC,112-40-3,8182,SNRUBQQJIBEYMU-UHFFFAOYSA-N,2.76
954,Clc1cc(Cl)cc(-c2ccccc2)c1,34883-41-5,36981,QHZSDTDMQZPUKC-UHFFFAOYSA-N,3.42
955,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,92-94-4,7115,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,2.26
956,c1ccc2c(c1)ccc1ccccc12,1985/1/8,995,YNPNZTXNASCQKK-UHFFFAOYSA-N,3.25
957,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,39227-58-2,38253,HRVUKLBFRPWXPJ-UHFFFAOYSA-N,2.82
958,CCCCCc1ccc2c(c1)C(=O)c1ccccc1C2=O,13936-21-5,26343,UMWZLYTVXQBTTE-UHFFFAOYSA-N,2.96
959,Cc1cc(C)c2ccccc2c1,575-41-7,11327,QHJMFSMPSZREIF-UHFFFAOYSA-N,3.26
960,Cc1ccc(O)c(C(C)(C)C)c1,2409-55-4,17004,IKEHOXWJQXIQAG-UHFFFAOYSA-N,2.73
961,Clc1ccc(Cl)c(Cl)c1,120-82-1,13,PBKONEOXTCPAFI-UHFFFAOYSA-N,3.09
962,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,84-51-5,6772,SJEBAWHUJDUKQK-UHFFFAOYSA-N,2.37
963,C=C(C)CC(C)(C)C,107-39-1,7868,FXNDIJDIPNCZQJ-UHFFFAOYSA-N,2.8
964,c1ccc2c(c1)Cc1ccccc1-2,86-73-7,6853,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,2.77
965,C=COCC(CC)CCCC,103-44-6,61004,DSSAWHFZNWVJEC-UHFFFAOYSA-N,2.87
966,Clc1cccc(Cl)c1Cl,87-61-6,6895,RELMFMZEBKVZJC-UHFFFAOYSA-N,2.91
967,Cc1c2ccccc2cc2ccccc12,779-02-2,13068,CPGPAVAKSZHMBP-UHFFFAOYSA-N,2.88
968,Oc1cc(Cl)c(Cl)cc1Cl,95-95-4,7271,LHJGJYXLEPZJPM-UHFFFAOYSA-N,2.58
969,c1ccc2c(c1)-c1cccc3cccc-2c13,206-44-0,9154,GVEPBJHOBDJJJI-UHFFFAOYSA-N,3.07
970,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,76-83-5,6456,JBWKIWSBJXDJDT-UHFFFAOYSA-N,2.63
971,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80-43-3,6641,XMNIXWIUMCBBBL-UHFFFAOYSA-N,2.7
972,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,14816-18-3,26927,ATROHALUCMTWTB-UHFFFAOYSA-N,2.84
973,BrCC(CBr)(CBr)CBr,3229-00-3,76701,OYSVBCSOQFXYHK-UHFFFAOYSA-N,2.32
974,C=Cc1ccccc1CC,7564-63-8,24218,VTPNYMSKBPZSTF-UHFFFAOYSA-N,2.65
975,c1cc2ccc3cccc4ccc(c1)c2c34,129-00-0,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,2.8
976,Cc1cc(C)cc(C)c1,108-67-8,7947,AUHZEENZYGFFBQ-UHFFFAOYSA-N,2.41
977,c1ccc2cc3c(ccc4ccccc43)cc2c1,56-55-3,5954,DXBHBZVCASKNBY-UHFFFAOYSA-N,2.57
978,c1ccc(Oc2ccccc2)cc1,101-84-8,7583,USIUVYZYUHIAEV-UHFFFAOYSA-N,2.55
979,c1ccc2ccccc2c1,91-20-3,931,UFWIBTONFRDIAS-UHFFFAOYSA-N,2.26
980,Cc1ccc2ccccc2c1,91-57-6,7055,QIMMUPPBPVKWKM-UHFFFAOYSA-N,2.8
981,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,96-76-4,7311,ICKWICRCANNIBI-UHFFFAOYSA-N,2.43
982,CC(C)=CC=C(C)C,764-13-6,12992,DZPCYXCBXGQBRN-UHFFFAOYSA-N,2.43
983,C1=CC2C3C=CC(C3)C2C1,77-73-6,6492,HECLRDQVFMWTQS-UHFFFAOYSA-N,2.28
984,CC(C)CCOCCC(C)C,544-01-4,10989,AQZGPSLYZOOYQP-UHFFFAOYSA-N,2.36
985,Clc1ccccc1Cl,95-50-1,7239,RFFLAFLAYFXFSW-UHFFFAOYSA-N,2.45
986,c1ccc(Nc2ccc3ccccc3c2)cc1,135-88-6,8679,KEQFTVQCIQJIQW-UHFFFAOYSA-N,2.34
987,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,33857-26-0,36613,NBFMTHWVRBOVPE-UHFFFAOYSA-N,2.4
988,C=CC1CC=CCC1,100-40-3,7499,BBDKZWKEPDTENS-UHFFFAOYSA-N,2.24
989,C1=Cc2cccc3cccc1c23,208-96-8,9161,HXGDTGSAIMULJN-UHFFFAOYSA-N,2.46
990,O=C1c2ccccc2-c2cccc3cccc1c23,1982/5/3,6697,HUKPVYBUJRAUAG-UHFFFAOYSA-N,2.05
991,c1ccc2c(c1)[nH]c1ccccc12,86-74-8,6854,UJOBWOGCFQCDNV-UHFFFAOYSA-N,2.2
992,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,4390/4/9,20414,VCLJODPNBNEBKW-UHFFFAOYSA-N,1.98
993,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,119-47-1,8398,KGRVJHAUYBGFFP-UHFFFAOYSA-N,2.44
994,CCCCCCCCN(CCCCCCCC)CCCCCCCC,1116-76-3,14227,XTAZYLNFDRKIHJ-UHFFFAOYSA-N,1.95
995,CCCCCCCCc1ccc(O)cc1,1806-26-4,15730,NTDQQZYCCIDJRK-UHFFFAOYSA-N,2.2
996,CCN(CC)c1ccccc1,91-66-7,7061,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,2.02
997,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,58-90-2,6028,VGVRPFIJEJYOFN-UHFFFAOYSA-N,2.01
998,FC(Cl)(Cl)C(F)(Cl)Cl,76-12-0,6427,UGCSPKPEHQEOSR-UHFFFAOYSA-N,1.84
999,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,122-14-5,31200,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,1.82
1000,Cc1ccc(Cl)cc1,106-43-4,7810,NPDACUSDTOMAMK-UHFFFAOYSA-N,1.78
1001,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,961-11-5,13745,UBCKGWBNUIFUST-UHFFFAOYSA-N,1.63
1002,Oc1ccc(Cl)cc1,106-48-9,4684,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,1.39
1003,CC(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)C)Oc1ccccc1C(C)C,64532-95-2,33661,LIPMRGQQBZJCTM-UHFFFAOYSA-N,1.82
1004,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,311-89-7,9397,RVZRBWKZFJCCIB-UHFFFAOYSA-N,1.08
1005,Nc1ccccc1-c1ccccc1,90-41-5,7015,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,1.47
1006,COc1ccc(C)cc1N,120-71-8,8445,WXWCDTXEKCVRRO-UHFFFAOYSA-N,0.86
1007,Nc1ccccc1Cl,95-51-2,7240,AKCRQHGQIJBRMN-UHFFFAOYSA-N,0.97
1008,Brc1ccccc1,108-86-1,7961,QARVLSVVCXYDNA-UHFFFAOYSA-N,1.4
1009,Nc1ccc(Cl)cc1Cl,554-00-7,11123,KQCMTOWTPBNWDB-UHFFFAOYSA-N,1.42
1010,Oc1ccc(Cc2ccccc2)cc1,101-53-1,7563,HJSPWKGEPDZNLK-UHFFFAOYSA-N,1.42
1011,O=[N+]([O-])c1cc(Cl)cc(Cl)c1O,609-89-2,11871,LYPMXMBQPXPNIQ-UHFFFAOYSA-N,1.34
1012,Nc1cccc2ccccc12,134-32-7,8640,RUFPHBVGCFYCNW-UHFFFAOYSA-N,1.46
1013,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,330-55-2,9502,XKJMBINCVNINCA-UHFFFAOYSA-N,1.21
1014,CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc(Cl)cc3s2)c(NC(=O)c2ccccc2)c1,26630-87-5,90470674,UGFKGKQLDQFUEG-UHFFFAOYSA-N,1.57
1015,CCCCCCCCCCCCCCC,629-62-9,12391,YCOZIPAWZNQLMR-UHFFFAOYSA-N,1.4
1016,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,117-81-7,8343,BJQHLKABXJIVAM-UHFFFAOYSA-N,2.22
1017,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,78-42-2,6537,GTVWRXDRKAHEAD-UHFFFAOYSA-N,1.32
1018,Nc1cc(Cl)ccc1Cl,95-82-9,7262,AVYGCQXNNJPXSS-UHFFFAOYSA-N,1.25
1019,Nc1ccccn1,504-29-0,10439,ICSNLGPSRYBMBD-UHFFFAOYSA-N,1.05
1020,Clc1ccccc1,108-90-7,7964,MVPPADPHJFYWMZ-UHFFFAOYSA-N,1.35
1021,CCCCOP(=O)(OCCCC)OCCCC,126-73-8,31357,STCOOQWBFONSKY-UHFFFAOYSA-N,1.3
1022,O=[N+]([O-])c1ccc(Cl)cc1,100-00-5,7474,CZGCEKJOLUNIFY-UHFFFAOYSA-N,1.4
1023,C=CC(=C)C,78-79-5,6557,RRHGJUQNOFWUDK-UHFFFAOYSA-N,1.2
1024,COc1ccc([N+](=O)[O-])cc1,100-17-4,7485,BNUHAJGCKIQFGE-UHFFFAOYSA-N,1.04
1025,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,10319-14-9,25152,DVBLPJWQXDCAKU-UHFFFAOYSA-N,1.06
1026,Oc1cccc(Cl)c1,108-43-0,7933,HORNXRXVQWOLPJ-UHFFFAOYSA-N,1.11
1027,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,3648-21-3,19284,JQCXWCOOWVGKMT-UHFFFAOYSA-N,1.01
1028,Oc1cc(Cl)ccc1Cl,583-78-8,66,RANCECPPZPIPNO-UHFFFAOYSA-N,1.15
1029,Cc1cc(Cl)ccc1O,1570-64-5,14855,RHPUJHQBPORFGV-UHFFFAOYSA-N,1.25
1030,ClC=C(Cl)Cl,1979/1/6,6575,XSTXAVWGXDQKEL-UHFFFAOYSA-N,1.11
1031,Nc1ccc(Cl)cc1[N+](=O)[O-],89-63-4,6979,PBGKNXWGYQPUJK-UHFFFAOYSA-N,1.05
1032,Cc1cc(Cl)ccc1N,95-69-2,7251,CXNVOWPRHWWCQR-UHFFFAOYSA-N,1.28
1033,Nc1ccc(Cc2ccc(N)cc2)cc1,101-77-9,7577,YBRVSVVVWCFQMG-UHFFFAOYSA-N,1.08
1034,ClCC(Cl)CCl,96-18-4,7285,CFXQEHVMCRXUSD-UHFFFAOYSA-N,1.05
1035,C=C(Cl)Cl,75-35-4,6366,LGXVIGDEPROXKC-UHFFFAOYSA-N,1
1036,Nc1ccc(Cl)c(Cl)c1,95-76-1,7257,SDYWXFYBZPNOFX-UHFFFAOYSA-N,1.12
1037,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,330-54-1,3120,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,0.91
1038,ClC(Cl)Cl,67-66-3,6212,HEDRZPFGACZZDS-UHFFFAOYSA-N,0.88
1039,ClC(Cl)C(Cl)Cl,79-34-5,6591,QPFMBZIOSGYJDE-UHFFFAOYSA-N,1.03
1040,Cc1cc(O)ccc1Cl,59-50-7,1732,CFKMVGJGLGKFKI-UHFFFAOYSA-N,0.97
1041,CCc1ccccc1[N+](=O)[O-],612-22-6,69156,PXWYZLWEKCMTEZ-UHFFFAOYSA-N,1.02
1042,COC(=O)c1ccccc1C(=O)c1ccccc1,606-28-0,11816,NQSMEZJWJJVYOI-UHFFFAOYSA-N,1.1
1043,O=C(c1ccccc1)c1ccccc1,119-61-9,3102,RWCCWEUUXYIKHB-UHFFFAOYSA-N,0.98
1044,Cc1cccc([N+](=O)[O-])c1,1999/8/1,7422,QZYHIOPPLUPUJF-UHFFFAOYSA-N,0.99
1045,CN(C)c1ccccc1,121-69-7,949,JLTDJTHDQAWBAV-UHFFFAOYSA-N,0.97
1046,c1ccsc1,110-02-1,8030,YTPLMLYBLZKORZ-UHFFFAOYSA-N,0.8
1047,CC(CCl)OC(C)CCl,108-60-1,7944,QCFYJCYNJLBDRT-UHFFFAOYSA-N,0.94
1048,CC(Cl)(Cl)C(=O)O,75-99-0,6418,NDUPDOJHUQKPAG-UHFFFAOYSA-N,0.76
1049,N#CCCN(CCOC(=O)c1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,40690-89-9,162422,SCLYXZFZPIKFAH-UHFFFAOYSA-N,0.9
1050,COc1ccc(N)c([N+](=O)[O-])c1,96-96-8,66793,QFMJFXFXQAFGBO-UHFFFAOYSA-N,0.81
1051,Cc1ccc([N+](=O)[O-])cc1,99-99-0,7473,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,0.89
1052,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,96-69-5,7308,HXIQYSLFEXIOAV-UHFFFAOYSA-N,0.81
1053,COc1cccc([N+](=O)[O-])c1,555-03-3,11140,WGYFINWERLNPHR-UHFFFAOYSA-N,0.89
1054,c1ccc2scnc2c1,95-16-9,7222,IOJUPLGTWVMSFF-UHFFFAOYSA-N,0.79
1055,Cc1ccc([N+](=O)[O-])cc1O,5428-54-6,93576,UMFDLIXUUJMPSI-UHFFFAOYSA-N,0.94
1056,Cc1cc(C)c(O)c(C)c1,527-60-6,10698,BPRYUXCVCCNUFE-UHFFFAOYSA-N,0.89
1057,CCC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,26850-12-4,117878,ZDORFLXCSSFUIE-UHFFFAOYSA-N,0.84
1058,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,1141-38-4,14357,RXOHFPCZGPKIRD-UHFFFAOYSA-N,0.7
1059,Nc1cccc2cccc(N)c12,479-27-6,68067,YFOOEYJGMMJJLS-UHFFFAOYSA-N,0.76
1060,ClCC(Cl)Cl,79-00-5,6574,UBOXGVDOUJQMTN-UHFFFAOYSA-N,0.59
1061,Nc1ccncc1,504-24-5,1727,NUKYPUAOHBNCPY-UHFFFAOYSA-N,0.37
1062,CNc1cccc(C)c1,696-44-6,69675,FBGJJTQNZVNEQU-UHFFFAOYSA-N,0.82
1063,CN(C)Cc1ccccc1,103-83-3,7681,XXBDWLFCJWSEKW-UHFFFAOYSA-N,0.95
1064,CCC(C)=NO,96-29-7,7292,WHIVNJATOVLWBW-UHFFFAOYSA-N,0.53
1065,O=[N+]([O-])c1ccc(O)cc1,100-02-7,980,BTJIUGUIPKRLHP-UHFFFAOYSA-N,0.76
1066,COc1ccccc1[N+](=O)[O-],91-23-6,7048,CFBYEGUGFPZCNF-UHFFFAOYSA-N,0.67
1067,ClC(Cl)(Cl)C(Cl)(Cl)Cl,67-72-1,6214,VHHHONWQHHHLTI-UHFFFAOYSA-N,1.58
1068,C=CCCl,107-05-1,7850,OSDWBNJEKMUWAV-UHFFFAOYSA-N,0.51
1069,Cc1ccc(Cl)c(O)c1,615-74-7,12008,SMFHPCZZAAMJJO-UHFFFAOYSA-N,0.57
1070,Nc1ccccc1[N+](=O)[O-],88-74-4,6946,DPJCXCZTLWNFOH-UHFFFAOYSA-N,0.8
1071,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,13674-84-5,26176,KVMPUXDNESXNOH-UHFFFAOYSA-N,0.65
1072,Nc1ccc([N+](=O)[O-])cc1,100-01-6,7475,TYMLOMAKGOJONV-UHFFFAOYSA-N,0.61
1073,CC(Cl)(Cl)Cl,71-55-6,6278,UOCLXMDMGBRAIB-UHFFFAOYSA-N,0.59
1074,S=c1[nH]c2ccccc2[nH]1,583-39-1,707035,YHMYGUUIMTVXNW-UHFFFAOYSA-N,0.42
1075,Cc1ccc(N)cc1C,95-64-7,7248,DOLQYFPDPKPQSS-UHFFFAOYSA-N,0.71
1076,Nc1cccc(N)c1,108-45-2,7935,WZCQRUWWHSTZEM-UHFFFAOYSA-N,0.75
1077,CNC(=O)Oc1ccccc1C(C)C,2631-40-5,17517,QBSJMKIUCUGGNG-UHFFFAOYSA-N,0.77
1078,BrCCBr,106-93-4,7839,PAAZPARNPHGIKF-UHFFFAOYSA-N,0.77
1079,O=[N+]([O-])c1ccccc1[N+](=O)[O-],528-29-0,10707,IZUKQUVSCNEFMJ-UHFFFAOYSA-N,0.95
1080,Nc1cccc([N+](=O)[O-])c1,1999/9/2,7423,XJCVRTZCHMZPBD-UHFFFAOYSA-N,0.52
1081,OC(C(F)(F)F)C(F)(F)F,920-66-1,13529,BYEAHWXPCBROCE-UHFFFAOYSA-N,0.28
1082,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,3319-31-1,18725,KRADHMIOFJQKEZ-UHFFFAOYSA-N,0.57
1083,Cc1ccccc1S(N)(=O)=O,88-19-7,6924,YCMLQMDWSXFTIF-UHFFFAOYSA-N,0.28
1084,N#Cc1ccc(C#N)cc1,623-26-7,12172,BHXFKXOIODIUJO-UHFFFAOYSA-N,0.31
1085,CCCCCCCCCCCCCCCCC=CC(CC(=O)O)C(=O)O,NA,257725,GYTGJCPXNGAJFT-UHFFFAOYSA-N,0.13
1086,CC(C)(C)c1ccc(C(=O)O)cc1,98-73-7,7403,KDVYCTOWXSLNNI-UHFFFAOYSA-N,0.45
1087,CC1=CC(=O)CC(C)(C)C1,78-59-1,6544,HJOVHMDZYOCNQW-UHFFFAOYSA-N,0.36
1088,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,13674-87-8,26177,ASLWPAWFJZFCKF-UHFFFAOYSA-N,0.9
1089,O=[N+]([O-])c1ccc2nc[nH]c2c1,94-52-0,7195,XPAZGLFMMUODDK-UHFFFAOYSA-N,0.2
1090,c1ccoc1,110-00-9,8029,YLQBMQCUIZJEEH-UHFFFAOYSA-N,0.54
1091,NCCNCCN,111-40-0,8111,RPNUMPOLZDHAAY-UHFFFAOYSA-N,0.38
1092,N#Cc1ccccc1C#N,91-15-6,7042,XQZYPMVTSDWCCE-UHFFFAOYSA-N,0.41
1093,c1ccc2ncccc2c1,91-22-5,7047,SMWDFEZZVXVKRB-UHFFFAOYSA-N,0.42
1094,OCC(CO)(CBr)CBr,3296-90-0,18692,CHUGKEQJSLOLHL-UHFFFAOYSA-N,0.26
1095,ClCCOCCCl,111-44-4,8115,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,0.62
1096,COC(=O)Nc1nc2ccccc2[nH]1,10605-21-7,25429,TWFZGCMQGLPBSX-UHFFFAOYSA-N,0.32
1097,CN(C)C=O,1968/12/2,6228,ZMXDDKWLCZADIW-UHFFFAOYSA-N,-0.12
1098,O=C(O)C(Cl)(Cl)Cl,1976/3/9,6421,YNJBWRMUSHSURL-UHFFFAOYSA-N,0.23
1099,O=P(OCCCl)(OCCCl)OCCCl,115-96-8,8295,HQUQLFOMPYWACS-UHFFFAOYSA-N,0.11
1100,CCOP(=O)(OCC)OCC,78-40-0,6535,DQWPFSLDHJDLRL-UHFFFAOYSA-N,0.01
1101,CNC(=O)CSP(=S)(OC)OC,60-51-5,3082,MCWXGJITAZMZEV-UHFFFAOYSA-N,0.19
1102,CC(=O)N(C)c1ccccc1,579-10-2,11364,LMTGCJANOQOGPI-UHFFFAOYSA-N,0.16
1103,Cc1cc(=O)nc(C(C)C)[nH]1,2814-20-2,135444498,AJPIUNPJBFBUKK-UHFFFAOYSA-N,-0.01
1104,CC(C)(CO)CO,126-30-7,31344,SLCVBVWXLSEKPL-UHFFFAOYSA-N,0.16
1105,N#CCCNCCC#N,111-94-4,8149,SBAJRGRUGUQKAF-UHFFFAOYSA-N,-0.2
1106,CC1OC(C)OC(C)O1,123-63-7,31264,SQYNKIJPMDEDEG-UHFFFAOYSA-N,0.18
1107,COP(=O)(OC)OC,512-56-1,10541,WVLBCYQITXONBZ-UHFFFAOYSA-N,-0.1
1108,CC(C)C(O)C(C)(C)CO,144-19-4,8946,JCTXKRPTIMZBJT-UHFFFAOYSA-N,-0.33
1109,ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,3389-71-7,18820,IHAXIFZOERJWDF-UHFFFAOYSA-N,3.81
1110,COc1cc(Cl)c(Cl)c(Cl)c1OC,16766-29-3,28049,VKNITLPENCJQOP-UHFFFAOYSA-N,3.5
1111,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,18854-01-8,29307,SDMSCIWHRZJSRN-UHFFFAOYSA-N,2.61
1112,CCCCCCCCn1sccc1=O,26530-20-1,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,2.32
